personLookup,status,personID,displayTitle,alsoCalled,slug,name,surname,isProperName,gender,birthYear,deathYear,birthPlace,deathPlace,memberOf,dictionaryLink,dictionaryText,events,eventGroups,verseCount,verses,mother,father,children,siblings,halfSiblingsSameMother,halfSiblingsSameFather,chaptersWritten,eastons
samuel_2469,publish,2469,Samuel,Shemuel,samuel_2469,Samuel,,checked,Male,-1152,-1060,,,Tribe of Levi,https://www.biblestudytools.com/dictionaries/eastons-bible-dictionary/samuel.html," heard of God. The peculiar circumstances connected with his birth are recorded in   1�Samuel 1:20  . Hannah, one of the two wives of Elkanah, who came up to Shiloh to worship before the Lord, earnestly prayed to God that she might become the mother of a son. Her prayer was graciously granted; and after the child was weaned she brought him to Shiloh nd consecrated him to the Lord as a perpetual Nazarite (  (1:23-2:11).  ). Here his bodily wants and training were attended to by the women who served in the tabernacle, while Eli cared for his religious culture. Thus, probably, twelve years of his life passed away. ""The child Samuel grew on, and was in favour both with the Lord, and also with men"" (  2:26  ; Compare   Luke 2:52  ). It was a time of great and growing degeneracy in Israel (  Judges 21:19-21  ;   1 Samuel 2:12-17   1 Samuel 2:22  ). The Philistines, who of late had greatly increased in number and in power, were practically masters of the country, and kept the people in subjection (  1�Samuel 10:5  ;   13:3  ).    At this time new communications from God began to be made to the pious child. A mysterious voice came to him in the night season, calling him by name, and, instructed by Eli, he answered, ""Speak, Lord; for thy servant heareth."" The message that came from the Lord was one of woe and ruin to Eli and his profligate sons. Samuel told it all to Eli, whose only answer to the terrible denunciations (  1�Samuel 3:11-18  ) was, ""It is the Lord; let him do what seemeth him good"", the passive submission of a weak character, not, in his case, the expression of the highest trust and faith. The Lord revealed himself now in divers manners to Samuel, and his fame and his influence increased throughout the land as of one divinely called to the prophetical office. A new period in the history of the kingdom of God now commenced.    The Philistine yoke was heavy, and the people, groaning under the wide-spread oppression, suddenly rose in revolt, and ""went out against the Philistines to battle."" A fierce and disastrous battle was fought at Aphek, near to Ebenezer (  1 Samuel 4:1   1 Samuel 4:2  ). The Israelites were defeated, leaving 4,000 dead ""in the field."" The chiefs of the people thought to repair this great disaster by carrying with them the ark of the covenant as the symbol of Jehovah's presence. They accordingly, without consulting Samuel, fetched it out of Shiloh to the camp near Aphek. At the sight of the ark among them the people ""shouted with a great shout, so that the earth rang again."" A second battle was fought, and again the Philistines defeated the Israelites, stormed their camp, slew 30,000 men, and took the sacred ark. The tidings of this fatal battle was speedily conveyed to Shiloh; and so soon as the aged Eli heard that the ark of God was taken, he fell backward from his seat at the entrance of the sanctuary, and his neck brake, and he died. The tabernacle with its furniture was probably, by the advice of Samuel, now about twenty years of age, removed from Shiloh to some place of safety, and finally to Nob, where it remained many years (  21:1  ).    The Philistines followed up their advantage, and marched upon Shiloh, which they plundered and destroyed (Compare   Jeremiah 7:12  ;   Psalms 78:59  ). This was a great epoch in the history of Israel. For twenty years after this fatal battle at Aphek the whole land lay under the oppression of the Philistines. During all these dreary years Samuel was a spiritual power in the land. From Ramah, his native place, where he resided, his influence went forth on every side among the people. With unwearied zeal he went up and down from place to place, reproving, rebuking, and exhorting the people, endeavouring to awaken in them a sense of their sinfulness, and to lead them to repentance. His labours were so far successful that ""all the house of Israel lamented after the Lord."" Samuel summoned the people to Mizpeh, one of the loftiest hills in Central Palestine, where they fasted and prayed, and prepared themselves there, under his direction, for a great war against the Philistines, who now marched their whole force toward Mizpeh, in order to crush the Israelites once for all. At the intercession of Samuel God interposed in behalf of Israel. Samuel himself was their leader, the only occasion in which he acted as a leader in war. The Philistines were utterly routed. They fled in terror before the army of Israel, and a great slaughter ensued. This battle, fought probably about B.C. 1095, put an end to the forty years of Philistine oppression. In memory of this great deliverance, and in token of gratitude for the help vouchsafed, Samuel set up a great stone in the battlefield, and called it ""Ebenezer,"" saying, ""Hitherto hath the Lord helped us"" (  1�Samuel 7:1-12  ). This was the spot where, twenty years before, the Israelites had suffered a great defeat, when the ark of God was taken.    This victory over the Philistines was followed by a long period of peace for Israel (  1 Samuel 7:13   1 Samuel 7:14  ), during which Samuel exercised the functions of judge, going ""from year to year in circuit"" from his home in Ramah to Bethel, thence to Gilgal (not that in the Jordan valley, but that which lay to the west of Ebal and Gerizim), and returning by Mizpeh to Ramah. He established regular services at Shiloh, where he built an altar; and at Ramah he gathered a company of young men around him and established a school of the prophets. The schools of the prophets, thus originated, and afterwards established also at Gibeah, Bethel, Gilgal, and Jericho, exercised an important influence on the national character and history of the people in maintaining pure religion in the midst of growing corruption. They continued to the end of the Jewish commonwealth.    Many years now passed, during which Samuel exercised the functions of his judicial office, being the friend and counsellor of the people in all matters of private and public interest. He was a great statesman as well as a reformer, and all regarded him with veneration as the ""seer,"" the prophet of the Lord. At the close of this period, when he was now an old man, the elders of Israel came to him at Ramah (  1 Samuel 8:4   1 Samuel 8:5   1 Samuel 8:19-22  ); and feeling how great was the danger to which the nation was exposed from the misconduct of Samuel's sons, whom he had invested with judicial functions as his assistants, and had placed at Beersheba on the Philistine border, and also from a threatened invasion of the Ammonites, they demanded that a king should be set over them. This request was very displeasing to Samuel. He remonstrated with them, and warned them of the consequences of such a step. At length, however, referring the matter to God, he acceded to their desires, and anointed Saul (q.v.) to be their king (  11:15  ). Before retiring from public life he convened an assembly of the people at Gilgal (ch. 12), and there solemnly addressed them with reference to his own relation to them as judge and prophet.    The remainder of his life he spent in retirement at Ramah, only occasionally and in special circumstances appearing again in public (  1�Samuel 1315  ,15) with communications from God to king Saul. While mourning over the many evils which now fell upon the nation, he is suddenly summoned (ch.16) to go to Bethlehem and anoint David, the son of Jesse, as king over Israel instead of Saul. After this little is known of him till the time of his death, which took place at Ramah when he was probably about eighty years of age. ""And all Israel gathered themselves together, and lamented him, and buried him in his house at Ramah"" (  25:1  ), not in the house itself, but in the court or garden of his house. (Compare   2�Kings 21:18  ;   2  Chr  33:20 ;   1�Kings 2:34  ;   John 19:41  .)    Samuel's devotion to God, and the special favour with which God regarded him, are referred to in   Jeremiah 15:1   and   Psalms 99:6  .",,,122,"1Sam.1.20,1Sam.2.18,1Sam.2.21,1Sam.2.26,1Sam.3.1,1Sam.3.3,1Sam.3.4,1Sam.3.6,1Sam.3.7,1Sam.3.8,1Sam.3.9,1Sam.3.10,1Sam.3.11,1Sam.3.15,1Sam.3.16,1Sam.3.18,1Sam.3.19,1Sam.3.20,1Sam.3.21,1Sam.4.1,1Sam.7.3,1Sam.7.5,1Sam.7.6,1Sam.7.8,1Sam.7.9,1Sam.7.10,1Sam.7.12,1Sam.7.13,1Sam.7.15,1Sam.8.1,1Sam.8.4,1Sam.8.6,1Sam.8.7,1Sam.8.10,1Sam.8.19,1Sam.8.21,1Sam.8.22,1Sam.9.14,1Sam.9.15,1Sam.9.17,1Sam.9.18,1Sam.9.19,1Sam.9.22,1Sam.9.23,1Sam.9.24,1Sam.9.25,1Sam.9.26,1Sam.9.27,1Sam.10.1,1Sam.10.9,1Sam.10.14,1Sam.10.15,1Sam.10.16,1Sam.10.17,1Sam.10.20,1Sam.10.24,1Sam.10.25,1Sam.11.7,1Sam.11.12,1Sam.11.14,1Sam.12.1,1Sam.12.6,1Sam.12.11,1Sam.12.18,1Sam.12.19,1Sam.12.20,1Sam.13.8,1Sam.13.10,1Sam.13.11,1Sam.13.13,1Sam.13.15,1Sam.15.1,1Sam.15.10,1Sam.15.11,1Sam.15.12,1Sam.15.13,1Sam.15.14,1Sam.15.16,1Sam.15.17,1Sam.15.20,1Sam.15.22,1Sam.15.24,1Sam.15.26,1Sam.15.27,1Sam.15.28,1Sam.15.31,1Sam.15.32,1Sam.15.33,1Sam.15.34,1Sam.15.35,1Sam.16.1,1Sam.16.2,1Sam.16.4,1Sam.16.7,1Sam.16.8,1Sam.16.10,1Sam.16.11,1Sam.16.13,1Sam.19.18,1Sam.19.20,1Sam.19.22,1Sam.19.24,1Sam.25.1,1Sam.28.3,1Sam.28.11,1Sam.28.12,1Sam.28.14,1Sam.28.15,1Sam.28.16,1Sam.28.20,1Chr.6.28,1Chr.6.33,1Chr.9.22,1Chr.11.3,1Chr.26.28,1Chr.29.29,2Chr.35.18,Ps.99.6,Jer.15.1,Acts.3.24,Acts.13.20,Heb.11.32",hannah_1400,elkanah_1168,"abiah_15,joel_1647",,,,"Judg.1,Judg.2,Judg.3,Judg.4,Judg.5,Judg.6,Judg.7,Judg.8,Judg.9,Judg.10,Judg.11,Judg.12,Judg.13,Judg.14,Judg.15,Judg.16,Judg.17,Judg.18,Judg.19,Judg.20,Judg.21,Ruth.1,Ruth.2,Ruth.3,Ruth.4,1Sam.1,1Sam.26,1Sam.27,1Sam.28,1Sam.29,1Sam.30,1Sam.31,2Sam.1,2Sam.2,2Sam.3,2Sam.4,2Sam.5,2Sam.6,2Sam.7,2Sam.8,2Sam.9,2Sam.10,2Sam.11,2Sam.12,2Sam.13,2Sam.14,2Sam.15,2Sam.16,2Sam.17,2Sam.18,2Sam.19,2Sam.20,2Sam.21,2Sam.22,2Sam.23,2Sam.24,1Sam.2,1Sam.3,1Sam.4,1Sam.5,1Sam.6,1Sam.7,1Sam.8,1Sam.9,1Sam.10,1Sam.11,1Sam.12,1Sam.13,1Sam.14,1Sam.15,1Sam.16,1Sam.17,1Sam.18,1Sam.19,1Sam.20,1Sam.21,1Sam.22,1Sam.23,1Sam.24,1Sam.25",Samuel
sapphira_2472,publish,2472,Sapphira,,sapphira_2472,Sapphira,,checked,Female,,,,,,https://www.biblestudytools.com/dictionaries/eastons-bible-dictionary/sapphira.html," beautiful, the wife of Ananias (q.v.). She was a partner in his guilt and also in his punishment (  Acts 5:1-11  ).",Ananias and Sapphira lie to God,Pentecost/Church Founded,1,Acts.5.1,,,,,,,,Sapphira
sarah_2473,publish,2473,Sarah,Sarai,sarah_2473,Sarah,,checked,Female,,,,,,,,"Abraham is called to Canaan,Abraham goes to Egypt","Abraham's Sojourn in Canaan, Abraham's Sojourn in Canaan",48,"Gen.11.29,Gen.11.30,Gen.11.31,Gen.12.5,Gen.12.11,Gen.12.17,Gen.16.1,Gen.16.2,Gen.16.3,Gen.16.5,Gen.16.6,Gen.16.8,Gen.17.15,Gen.17.17,Gen.17.19,Gen.17.21,Gen.18.6,Gen.18.9,Gen.18.10,Gen.18.11,Gen.18.12,Gen.18.13,Gen.18.14,Gen.18.15,Gen.20.2,Gen.20.14,Gen.20.16,Gen.20.18,Gen.21.1,Gen.21.2,Gen.21.3,Gen.21.6,Gen.21.7,Gen.21.9,Gen.21.12,Gen.23.1,Gen.23.2,Gen.23.19,Gen.24.36,Gen.24.67,Gen.25.10,Gen.25.12,Gen.49.31,Isa.51.2,Rom.4.19,Rom.9.9,Heb.11.11,1Pet.3.6",,terah_2841,isaac_616,"haran_1407,nahor_2143",,,,Sarah
satan_2476,publish,2476,Satan,Beelzebub,satan_2476,Satan,,checked,Male,,,,,,https://www.biblestudytools.com/dictionaries/eastons-bible-dictionary/satan.html," adversary; accuser. When used as a proper name, the Hebrew word so rendered has the article ""the adversary"" (  Job 1:6-12  ;   2:1-7  ). In the New Testament it is used as interchangeable with Diabolos, or the devil, and is so used more than thirty times.    He is also called ""the dragon,"" ""the old serpent"" (  Revelation 12:9  ;   20:2  ); ""the prince of this world"" (  John 12:31  ;   14:30  ); ""the prince of the power of the air"" (  Ephesians 2:2  ); ""the god of this world"" (  2�Corinthians 4:4  ); ""the spirit that now worketh in the children of disobedience"" (  Ephesians 2:2  ). The distinct personality of Satan and his activity among men are thus obviously recognized. He tempted our Lord in the wilderness (  Matthew 4:1-11  ). He is ""Beelzebub, the prince of the devils"" (  12:24  ). He is ""the constant enemy of God, of Christ, of the divine kingdom, of the followers of Christ, and of all truth; full of falsehood and all malice, and exciting and seducing to evil in every possible way."" His power is very great in the world. He is a ""roaring lion, seeking whom he may devour"" (  1�Peter 5:8  ). Men are said to be ""taken captive by him"" (  2�Timothy 2:26  ). Christians are warned against his ""devices"" (  2�Corinthians 2:11  ), and called on to ""resist"" him (  James 4:7  ). Christ redeems his people from ""him that had the power of death, that is, the devil"" (  Hebrews 2:14  ). Satan has the ""power of death,"" not as lord, but simply as executioner.","Ananias and Sapphira lie to God,Man falls into sin","Pentecost/Church Founded, The Creation",55,"1Chr.21.1,Job.1.6,Job.1.7,Job.1.8,Job.1.9,Job.1.12,Job.2.1,Job.2.2,Job.2.3,Job.2.4,Job.2.6,Job.2.7,Ps.109.6,Zech.3.1,Zech.3.2,Matt.4.10,Matt.10.25,Matt.12.24,Matt.12.26,Matt.12.27,Matt.16.23,Mark.1.13,Mark.3.22,Mark.3.23,Mark.3.26,Mark.4.15,Mark.8.33,Luke.4.8,Luke.10.18,Luke.11.15,Luke.11.18,Luke.11.19,Luke.13.16,Luke.22.3,Luke.22.31,John.13.27,Acts.5.3,Acts.26.18,Rom.16.20,1Cor.5.5,1Cor.7.5,2Cor.2.11,2Cor.11.14,2Cor.12.7,1Thess.2.18,2Thess.2.9,1Tim.1.20,1Tim.5.15,Rev.2.9,Rev.2.13,Rev.2.24,Rev.3.9,Rev.12.9,Rev.20.2,Rev.20.7",,,,,,,,Satan
sceva_2480,publish,2480,Sceva,,sceva_2480,Sceva,,checked,Male,,,,,,https://www.biblestudytools.com/dictionaries/eastons-bible-dictionary/sceva.html," an implement, a Jew, chief of the priests at Ephesus (  Acts 19:13-16  ); i.e., the head of one of the twenty-four courses of the house of Levi. He had seven sons, who ""took upon them to call over them which had evil spirits the name of the Lord Jesus,"" in imitation of Paul. They tried their method of exorcism on a fierce demoniac, and failed. His answer to them was to this effect (  19:15  ): ""The Jesus whom you invoke is One whose authority I acknowledge; and the Paul whom you name I recognize to be a servant or messenger of God; but what sort of men are ye who have been empowered to act as you do by neither?"" (Lindsay on the Acts of the Apostles.)",Mission to Ephesus/1 Cor Written,Third Missionary Journey,1,Acts.19.14,,,,,,,,Sceva
seba_2481,publish,2481,Seba,,seba_2481,Seba,,checked,Male,,,,,,,,,,2,"Gen.10.7,1Chr.1.9",,cush_962,,"havilah_1461,nimrod_2206,raamah_2380,sabtah_2451,sabtecha_2452",,,,Seba 1
secundus_2482,publish,2482,Secundus,,secundus_2482,Secundus,,checked,Male,,,,,,https://www.biblestudytools.com/dictionaries/eastons-bible-dictionary/secundus.html," second, a Christian of Thessalonica who accompanied Paul into Asia (  Acts 20:4  ).",Mission to Macedonia and Greece,Third Missionary Journey,1,Acts.20.4,,,,,,,,Secundus
sergius_2502,publish,2502,Sergius Paulus,,sergius_2502,Sergius,Paulus,checked,Male,,,,,,https://www.biblestudytools.com/dictionaries/eastons-bible-dictionary/sergius-paulus.html," a ""prudent man"" (RSV, ""man of understanding""), the deputy (RSV, ""proconsul"") of Cyprus (  Acts 13:6-13  ). He became a convert to Christianity under Paul, who visited this island on his first mission to the heathen.    A remarkable memorial of this proconsul was recently (1887) discovered at Rome. On a boundary stone of Claudius his name is found, among others, as having been appointed (A.D. 47) one of the curators of the banks and the channel of the river Tiber. After serving his three years as proconsul at Cyprus, he returned to Rome, where he held the office referred to. As he is not saluted in Paul's letter to the Romans, he probably died before it was written.",Barnabas and Saul go to Cyprus,First Missionary Journey,1,Acts.13.7,,,,,,,,Sergius Paulus
serug_2503,publish,2503,Serug,Saruch,serug_2503,Serug,,checked,Male,-2185,-1955,,,Genealogy of Jesus,,,,,6,"Gen.11.20,Gen.11.21,Gen.11.22,Gen.11.23,1Chr.1.26,Luke.3.35",,reu_2428,nahor_2142,,,,,Serug
seth_2504,publish,2504,Seth,Sheth,seth_2504,Seth,,checked,Male,-3874,-2692,eden_354,,Genealogy of Jesus,,,,,10,"Gen.4.25,Gen.4.26,Gen.5.3,Gen.5.4,Gen.5.6,Gen.5.7,Gen.5.8,Num.24.17,1Chr.1.1,Luke.3.38",eve_1231,adam_78,enos_1193,"abel_13,cain_533",,,,Seth
sheba_2568,publish,2568,Sheba (son of Joktan),,sheba_2568,Sheba,,checked,Male,,,,,,,,,,2,"Gen.10.28,1Chr.1.22",,joktan_1686,,"abimael_39,almodad_191,jerah_842,diklah_1011,hadoram_1345,havilah_1462,hazarmaveth_1465,jobab_1640,ebal_2227,ophir_2253,sheleph_2602,uzal_2911",,,,Sheba 2
sheba_2567,publish,2567,Sheba (son of Raamah),,sheba_2567,Sheba,,checked,Male,,,,,,,,,,2,"Gen.10.7,1Chr.1.9",,raamah_2380,,dedan_998,,,,Sheba 1
shechem_2588,publish,2588,Shechem,Sychem,shechem_2588,Shechem,,checked,Male,,,,,,https://www.biblestudytools.com/dictionaries/eastons-bible-dictionary/shechem.html, shoulder. The son of Hamor the Hivite (  Genesis 33:19  ;   34  ).,,,15,"Gen.33.18,Gen.33.19,Gen.34.2,Gen.34.4,Gen.34.6,Gen.34.8,Gen.34.11,Gen.34.13,Gen.34.18,Gen.34.20,Gen.34.24,Gen.34.26,Josh.24.32,Judg.9.28,Acts.7.16",,hamor_1365,,,,,,Shechem 1
sheleph_2602,publish,2602,Sheleph,,sheleph_2602,Sheleph,,checked,Male,,,,,,,,,,2,"Gen.10.26,1Chr.1.20",,joktan_1686,,"abimael_39,almodad_191,jerah_842,diklah_1011,hadoram_1345,havilah_1462,hazarmaveth_1465,jobab_1640,ebal_2227,ophir_2253,sheba_2568,uzal_2911",,,,
shem_2613,publish,2613,Shem,Sem,shem_2613,Shem,,checked,Male,-2446,-1846,,,Genealogy of Jesus,,,"The Great Flood begins,Water covers the earth,The flood subsides,Leaving the Ark,Noah gets drunk and Canaan is cursed","The Flood, The Flood, The Flood, The Flood, The Flood",17,"Gen.5.32,Gen.6.10,Gen.7.13,Gen.9.18,Gen.9.23,Gen.9.26,Gen.9.27,Gen.10.1,Gen.10.21,Gen.10.22,Gen.10.31,Gen.11.10,Gen.11.11,1Chr.1.4,1Chr.1.17,1Chr.1.24,Luke.3.36",,noah_2210,"aram_285,arphaxad_312,lud_1834,elam_1049,asshur_349","japheth_726,ham_1359",,,,Shem
shemeber_2648,publish,2648,Shemeber,,shemeber_2648,Shemeber,,checked,Male,,,,,,,,,,1,Gen.14.2,,,,,,,,Shemeber
shinab_2708,publish,2708,Shinab,,shinab_2708,Shinab,,checked,Male,,,,,,,,,,1,Gen.14.2,,,,,,,,Shinab
sihon_2739,publish,2739,Sihon,,sihon_2739,Sihon,,checked,Male,,,,,,,,,,34,"Num.21.21,Num.21.23,Num.21.26,Num.21.27,Num.21.28,Num.21.29,Num.21.34,Num.32.33,Deut.1.4,Deut.2.24,Deut.2.26,Deut.2.30,Deut.2.31,Deut.2.32,Deut.3.2,Deut.3.6,Deut.4.46,Deut.29.7,Deut.31.4,Josh.2.10,Josh.9.10,Josh.12.2,Josh.12.5,Josh.13.10,Josh.13.21,Josh.13.27,Judg.11.19,Judg.11.20,Judg.11.21,1Kgs.4.19,Neh.9.22,Ps.135.11,Ps.136.19,Jer.48.45",,,,,,,,Sihon
silas_2740,publish,2740,Silas,Silvanus,silas_2740,Silas,,checked,Male,,,,,,https://www.biblestudytools.com/dictionaries/eastons-bible-dictionary/silas.html," wood, a prominent member of the church at Jerusalem; also called Silvanus. He and Judas, surnamed Barsabas, were chosen by the church there to accompany Paul and Barnabas on their return to Antioch from the council of the apostles and elders (  Acts 15:22  ), as bearers of the decree adopted by the council. He assisted Paul there in his evangelistic labours, and was also chosen by him to be his companion on his second missionary tour (  Acts 16:19-24  ). He is referred to in the epistles under the name of Silvanus (  2�Corinthians 1:19  ;   1�Thessalonians 1:1  ;   2  th   1:1  ;   1�Peter 5:12  ). There is no record of the time or place of his death.","Jerusalem Council,Second Missionary Journey begins,Paul and Silas imprisoned,Philippian jailer converted,Uproar in Thessalonica,Mission to Berea,""Mission to Corinth, 1&2 Thess Written"",Timothy Joins Paul and Silas,""Mission to Phrygia, Galatia and Asia"",Call to Macedonia,Lydia's Conversion,Paul casts demon out of soothsayer,Paul and Silas released","Second Missionary Journey, Second Missionary Journey, Second Missionary Journey, Second Missionary Journey, Second Missionary Journey, Second Missionary Journey, Second Missionary Journey, Second Missionary Journey, Second Missionary Journey, Second Missionary Journey, Second Missionary Journey, Second Missionary Journey, Second Missionary Journey",17,"Acts.15.22,Acts.15.27,Acts.15.32,Acts.15.34,Acts.15.40,Acts.16.19,Acts.16.25,Acts.16.29,Acts.17.4,Acts.17.10,Acts.17.14,Acts.17.15,Acts.18.5,2Cor.1.19,1Thess.1.1,2Thess.1.1,1Pet.5.12",,,,,,,,Silas
simeon_2744,publish,2744,Simeon,Niger,simeon_2744,Simeon,,checked,Male,,,,,,https://www.biblestudytools.com/dictionaries/eastons-bible-dictionary/simeon.html," hearing. Surnamed Niger, i.e., ""black,"" perhaps from his dark complexion, a teacher of some distinction in the church of Antioch (  Acts 13:1-3  ). It has been supposed that this was the Simon of Cyrene who bore Christ's cross. Note the number of nationalities represented in the church at Antioch.",First missionary journey begins,First Missionary Journey,1,Acts.13.1,,,,,,,,Simeon 4
peter_2745,publish,2745,Simon Peter,"Cephas,Simeon",peter_2745,Simon,Peter,checked,Male,,,,,"Apostles,Apostles (Post-Ascension),Apostles (The Eleven)",https://www.biblestudytools.com/dictionaries/eastons-bible-dictionary/simon.html," the abbreviated form of Simeon. One of the twelve apostles, called the Canaanite (  Matthew 10:4  ;   Mark 3:18  ). This word ""Canaanite"" does not mean a native of Canaan, but is derived from the Syriac word Kanean or Kaneniah, which was the name of a Jewish sect. The Revised Version has ""Cananaean;"" marg., ""or Zealot"" He is also called ""Zelotes"" (  Luke 6:15  ;   Acts 1:13  ; RSV, ""the Zealot""), because previous to his call to the apostleship he had been a member of the fanatical sect of the Zealots. There is no record regarding him. 
","Matthias replaces Judas,Peter preaches at Pentecost,Lame man healed,Peter preaches in Solomon's Portico,Peter and John's Trial,Ananias and Sapphira lie to God,Apostles work signs and wonders in Solomon's Portico,""Apostles arrested, put on trial"",Philip preaches in Samaria,Peter heals Aeneas and Dorcas,Peter meets Cornelius,Peter preaches to gentiles in Caesarea,Peter defends Gentile salvation,Herod imprisons Peter,An angel rescues Peter from prison,Jerusalem Council","Ascension, Pentecost/Church Founded, Pentecost/Church Founded, Pentecost/Church Founded, Pentecost/Church Founded, Pentecost/Church Founded, Pentecost/Church Founded, Persecution/First Martyr, Persecution/First Martyr, Peter and Cornelius, Peter and Cornelius, Peter and Cornelius, Peter and Cornelius, Herod's persecution of James and Peter, Herod's persecution of James and Peter, Second Missionary Journey",175,"Matt.4.18,Matt.8.14,Matt.10.2,Matt.14.28,Matt.14.29,Matt.15.15,Matt.16.16,Matt.16.17,Matt.16.18,Matt.16.22,Matt.16.23,Matt.17.1,Matt.17.4,Matt.17.24,Matt.17.25,Matt.17.26,Matt.18.21,Matt.19.27,Matt.26.33,Matt.26.35,Matt.26.37,Matt.26.40,Matt.26.58,Matt.26.69,Matt.26.73,Matt.26.75,Mark.1.16,Mark.1.29,Mark.1.36,Mark.3.16,Mark.5.37,Mark.8.29,Mark.8.32,Mark.8.33,Mark.9.2,Mark.9.5,Mark.10.28,Mark.11.21,Mark.13.3,Mark.14.29,Mark.14.33,Mark.14.37,Mark.14.54,Mark.14.66,Mark.14.67,Mark.14.70,Mark.14.72,Mark.16.7,Luke.5.4,Luke.5.5,Luke.5.8,Luke.5.10,Luke.6.14,Luke.8.45,Luke.8.51,Luke.9.20,Luke.9.28,Luke.9.32,Luke.9.33,Luke.12.41,Luke.18.28,Luke.22.8,Luke.22.31,Luke.22.34,Luke.22.54,Luke.22.55,Luke.22.58,Luke.22.60,Luke.22.61,Luke.22.62,Luke.24.12,Luke.24.34,John.1.40,John.1.41,John.1.42,John.1.44,John.6.8,John.6.68,John.13.6,John.13.8,John.13.9,John.13.24,John.13.36,John.13.37,John.18.10,John.18.11,John.18.15,John.18.16,John.18.17,John.18.18,John.18.25,John.18.26,John.18.27,John.20.2,John.20.3,John.20.4,John.20.6,John.21.2,John.21.3,John.21.7,John.21.11,John.21.15,John.21.16,John.21.17,John.21.20,John.21.21,Acts.1.13,Acts.1.15,Acts.2.14,Acts.2.37,Acts.2.38,Acts.3.1,Acts.3.3,Acts.3.4,Acts.3.6,Acts.3.11,Acts.3.12,Acts.4.8,Acts.4.13,Acts.4.19,Acts.5.3,Acts.5.8,Acts.5.9,Acts.5.15,Acts.5.29,Acts.8.14,Acts.8.20,Acts.9.32,Acts.9.34,Acts.9.38,Acts.9.39,Acts.9.40,Acts.10.5,Acts.10.9,Acts.10.13,Acts.10.14,Acts.10.17,Acts.10.18,Acts.10.19,Acts.10.21,Acts.10.23,Acts.10.25,Acts.10.26,Acts.10.32,Acts.10.34,Acts.10.44,Acts.10.45,Acts.10.46,Acts.11.2,Acts.11.4,Acts.11.7,Acts.11.13,Acts.12.3,Acts.12.5,Acts.12.6,Acts.12.7,Acts.12.11,Acts.12.13,Acts.12.14,Acts.12.16,Acts.12.18,Acts.15.7,Acts.15.14,1Cor.1.12,1Cor.3.22,1Cor.9.5,1Cor.15.5,Gal.1.18,Gal.2.7,Gal.2.8,Gal.2.9,Gal.2.11,Gal.2.14,1Pet.1.1,2Pet.1.1",,jonas_1687,,andrew_264,,,"1Pet.1,1Pet.2,1Pet.3,1Pet.4,1Pet.5,2Pet.1,2Pet.2,2Pet.3",Peter
